B_T,M_muB_per_Yb,M_err_muB_per_Yb,T_sample_K,moment_column,mass_mg,source_file
10.6228,1.78967,0.000162265,2.4995,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.6278,1.78989,0.000152647,2.4995,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.6321,1.78999,0.000180011,2.4995,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.6371,1.78994,0.000128847,2.4994,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.6414,1.79028,0.000163312,2.4996,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.6453,1.79032,0.000170632,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.6506,1.79037,0.000128592,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.6544,1.79052,0.000145829,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.6593,1.79051,0.000133682,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.6645,1.79062,0.000204249,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.669,1.79082,0.000168211,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.6736,1.79091,0.000219268,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.6781,1.79093,0.000169965,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.682,1.79108,0.000189286,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.6868,1.79133,0.000198418,2.4995,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.6911,1.79128,0.000154883,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.6959,1.79132,0.000196199,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.7,1.79151,0.000180928,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.7052,1.79156,0.000164462,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.7091,1.79156,0.000157457,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.7134,1.79163,0.000160386,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.718,1.7917,0.000213544,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.7228,1.79191,0.000187595,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.7273,1.79196,0.000174864,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.7321,1.79212,0.000170791,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.7369,1.79212,0.000140024,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.741,1.79234,0.000210507,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.746,1.79229,0.000184872,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.7503,1.79248,0.000161142,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.7551,1.79251,0.000105316,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.7595,1.79264,0.000175527,2.5016,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.7645,1.79274,0.000195662,2.5038,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.769,1.7927,0.000160958,2.5051,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.7734,1.79275,0.000197439,2.5046,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.7773,1.79315,0.000139329,2.5026,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.7822,1.79296,0.000157922,2.4995,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.7868,1.79333,0.00013574,2.4975,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.7913,1.79328,0.000173549,2.4963,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.7961,1.79345,0.000231336,2.4955,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.8011,1.79351,0.000187051,2.4956,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.8057,1.79355,0.000184976,2.4961,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.8095,1.79375,0.000156516,2.4971,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.814,1.79379,0.000140793,2.4984,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.8193,1.79393,0.000164295,2.4994,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.8229,1.794,0.000182561,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.8275,1.79398,0.000222681,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.8325,1.79428,0.000122841,2.5009,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.8378,1.79421,0.000136342,2.5011,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.8414,1.79444,0.000185252,2.5010,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.8467,1.79435,0.000191634,2.5009,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.8509,1.79467,0.000122922,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.8548,1.79471,0.000150468,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.86,1.7947,0.000177276,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.8646,1.79484,0.000195574,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.8691,1.79498,0.000142274,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.8735,1.79506,0.000168945,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.8783,1.79498,0.000164161,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.8824,1.79514,0.000162404,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.8867,1.79529,0.000172612,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.8915,1.79533,0.000185114,2.5008,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.896,1.7954,0.00017193,2.5008,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.9004,1.79549,0.000155707,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.9056,1.79553,0.000168041,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.9095,1.79575,0.000215847,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.914,1.7959,0.0001532,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.9193,1.79594,0.000191388,2.4996,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.9236,1.79615,0.00015945,2.4996,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.9277,1.796,0.000141633,2.4996,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.9329,1.79636,0.000221534,2.4995,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.937,1.79641,0.000160971,2.4996,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.9421,1.79644,0.000202953,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.9466,1.7964,0.000193229,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.9514,1.79669,0.000153108,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.9555,1.79671,0.000180567,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.9598,1.79678,0.000205351,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.9646,1.79683,0.000204088,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.9687,1.79691,0.000142968,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.9733,1.797,0.000185949,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.9778,1.79718,0.000177839,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.9828,1.7973,0.000170228,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.9869,1.79734,0.000158331,2.4996,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.9922,1.79761,0.000157906,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.996,1.79755,0.000132033,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.0017,1.79752,0.000170243,2.4991,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.0051,1.7977,0.000173675,2.4975,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.0097,1.79781,0.000180408,2.4952,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.0147,1.79786,0.000150595,2.4943,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.0195,1.79806,0.000194569,2.4967,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.0238,1.79814,0.00018159,2.4987,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.0279,1.7982,0.000177196,2.5013,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.0323,1.7983,0.000190023,2.5038,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.037,1.79836,0.000167366,2.5052,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.042,1.79827,0.00014551,2.5058,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.0464,1.79834,0.000182349,2.5052,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.0514,1.79844,0.000191245,2.5040,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.0553,1.79883,0.000165881,2.5027,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.0598,1.79894,0.000213358,2.5015,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.0644,1.7988,0.00020669,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.0696,1.79904,0.000146349,2.4994,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.0735,1.79909,0.000199362,2.4990,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.0788,1.79921,0.000166054,2.4986,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.0833,1.79922,0.000187316,2.4987,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.0877,1.7995,0.000177155,2.4986,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.0918,1.79934,0.000149157,2.4986,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.0974,1.79949,0.000184756,2.4988,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.102,1.7996,0.000149556,2.4988,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.1056,1.79969,0.000184099,2.4992,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.1099,1.79973,0.000174798,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.1152,1.79992,0.000164918,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.1191,1.79996,0.000187229,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.1236,1.80008,0.000170857,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.1282,1.80005,0.000177747,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.1327,1.80025,0.00013661,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.1373,1.80023,0.000165239,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.1425,1.80041,0.000199004,2.4995,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.1464,1.80053,0.000177715,2.4994,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.1514,1.80066,0.000171332,2.4994,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.1555,1.80061,0.000174969,2.4995,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.1612,1.80055,0.000127488,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.1648,1.80073,0.00014586,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.1701,1.80099,0.000161684,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.1744,1.8011,0.000189565,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.1783,1.80121,0.000195776,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.183,1.80137,0.000173174,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.1874,1.80154,0.000190812,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.1924,1.80159,0.000192926,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.197,1.8017,0.000186038,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.2013,1.80176,0.000165241,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.2056,1.80177,0.000197838,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.2108,1.80197,0.000163794,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.2145,1.80196,0.000184341,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.2197,1.80218,0.000162044,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.2238,1.80221,0.000153414,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.2289,1.80248,0.000162,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.233,1.80234,0.000190157,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.2384,1.80244,0.000160029,2.4996,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.2428,1.80253,0.000217346,2.4996,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.2478,1.80246,0.000216621,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.2516,1.80264,0.000159023,2.5023,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.2559,1.80253,0.000162062,2.5047,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.2608,1.80281,0.000152218,2.5052,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.2646,1.80297,0.00019049,2.5038,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.2696,1.80307,0.000159324,2.5013,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.2742,1.80317,0.000136026,2.4987,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.2792,1.80325,0.000186747,2.4969,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.2835,1.80329,0.000199848,2.4960,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.2874,1.80332,0.000157322,2.4960,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.2924,1.8034,0.000162338,2.4964,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.2963,1.8035,0.00016379,2.4972,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.3009,1.80364,0.000161852,2.4983,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.3059,1.80363,0.000147436,2.4993,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.3106,1.8038,0.00015529,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.3152,1.80371,0.00016986,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.3202,1.80387,0.000210976,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.3238,1.80406,0.000148208,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.3286,1.80406,0.000187919,2.5007,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.333,1.80423,0.000171052,2.5007,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.338,1.80432,0.000144119,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.3418,1.80432,0.000173985,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.3466,1.8046,0.000141191,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.351,1.80449,0.000202002,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.3558,1.80465,0.000176512,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.3601,1.80473,0.000183645,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.3649,1.80476,0.000193268,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.3692,1.80484,0.000174924,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.3745,1.80491,0.000216402,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.3785,1.80506,0.00020434,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.3831,1.80508,0.000171865,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.3881,1.80511,0.000166613,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.3935,1.80519,0.000148332,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.3967,1.80543,0.000157481,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.4015,1.80552,0.000186518,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.4065,1.80553,0.000132264,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.4104,1.80565,0.000205774,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.4154,1.80575,0.000171217,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.4195,1.80578,0.000173963,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.4238,1.80597,0.000151335,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.4284,1.80604,0.000177386,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.4332,1.8061,0.000179656,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.4377,1.80617,0.000162581,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.4425,1.80631,0.000185258,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.4475,1.80631,0.000199335,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.4519,1.80648,0.000182936,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.4569,1.80669,0.000191663,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.4612,1.80672,0.000173563,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.4662,1.80662,0.000169228,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.4701,1.80669,0.000124292,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.474,1.80685,0.000169793,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.4788,1.80714,0.000209533,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.4833,1.80712,0.000204659,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.4876,1.80734,0.000149467,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.4922,1.80732,0.000191143,2.4987,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.4974,1.80734,0.000173167,2.4960,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.5015,1.80752,0.000212198,2.4942,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.5067,1.80763,0.000198473,2.4948,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.5108,1.80767,0.000150722,2.4965,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.5156,1.80773,0.000178779,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.5195,1.80767,0.000195087,2.5027,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.5247,1.80783,0.000225271,2.5042,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.5288,1.80782,0.000129653,2.5052,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.5341,1.80799,0.000175274,2.5053,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.5379,1.8081,0.000188659,2.5044,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.5423,1.80818,0.000189176,2.5027,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.5471,1.80821,0.000154913,2.5016,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.5521,1.8084,0.000169119,2.5008,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.5566,1.80839,0.000149162,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.5609,1.8084,0.000166649,2.4994,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.5655,1.80856,0.000182313,2.4991,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.5696,1.80864,0.000145011,2.4990,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.5742,1.8086,0.000121971,2.4991,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.5792,1.80887,0.000195608,2.4994,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.584,1.80894,0.000156457,2.4996,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.5881,1.8089,0.000124305,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.5929,1.80905,0.000145582,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.597,1.80925,0.000139131,2.4996,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.6017,1.80921,0.000145159,2.4996,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.6063,1.80929,0.000161606,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.6117,1.80928,0.0001812,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.6154,1.80953,0.000165152,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.6195,1.80948,0.000196807,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.6245,1.80946,0.000137948,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.6298,1.80958,0.000165057,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.6339,1.8095,0.000152195,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.6389,1.8095,0.000181975,2.4996,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.6425,1.80946,0.000167363,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.6471,1.80955,0.000162817,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.6524,1.80986,0.000230049,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.6563,1.80992,0.000229364,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
11.6613,1.80992,0.000155893,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
