B_T,M_muB_per_Yb,M_err_muB_per_Yb,T_sample_K,moment_column,mass_mg,source_file
5.18074,1.06912,0.000219675,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.1881,1.07048,0.000182837,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.19544,1.07119,0.000224046,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.20314,1.07257,0.000245142,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.20876,1.07376,0.000287385,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.21508,1.07495,0.000240678,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.22245,1.07607,0.000252165,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.23087,1.0771,0.000222781,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.23716,1.07815,0.000201939,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.2431,1.07922,0.000207417,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.25083,1.0804,0.000215939,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.25748,1.08194,0.000294977,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.26523,1.08254,0.000224711,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.27154,1.08352,0.000226009,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.27852,1.08474,0.000263194,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.28517,1.08589,0.000261478,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.29252,1.08706,0.000257476,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.29916,1.08817,0.000264502,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.30756,1.08948,0.000298817,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.31562,1.09057,0.000226541,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.32157,1.09143,0.000282561,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.32754,1.09221,0.000205891,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.33528,1.09366,0.000222963,2.4998,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.34196,1.0948,0.000219535,2.4998,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.34896,1.09574,0.000174045,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.35562,1.09678,0.000180613,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.36329,1.09787,0.000248421,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.36924,1.09948,0.000295512,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.37661,1.10034,0.000216582,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.38329,1.10129,0.000219834,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.39138,1.10204,0.00023491,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.39768,1.10345,0.000238518,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.40576,1.10446,0.000210876,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.41137,1.10535,0.000224872,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.42083,1.10662,0.000228315,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.42714,1.10791,0.000232575,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.43345,1.10898,0.000224707,2.4998,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.44011,1.1104,0.000299272,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.44748,1.11107,0.000230017,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.4545,1.11225,0.000255675,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.46043,1.11278,0.000205538,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.46744,1.11431,0.000242454,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.47584,1.11578,0.000315814,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.48249,1.1163,0.00022671,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.4888,1.11757,0.000261095,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.4965,1.11844,0.000214401,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.50246,1.11973,0.000205218,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.51017,1.12058,0.00025161,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.51754,1.12181,0.000247911,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.52456,1.12274,0.000302246,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.53159,1.12373,0.000210452,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.53897,1.12527,0.000316666,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.54494,1.12623,0.000247004,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.55301,1.12701,0.000235239,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.55932,1.12811,0.000238748,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.56632,1.12913,0.000221774,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.57332,1.13015,0.000221798,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.57961,1.13127,0.000262228,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.58766,1.13265,0.00028381,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.59398,1.1333,0.000269586,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.60063,1.13406,0.000224719,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.60938,1.13589,0.000264092,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.61464,1.1365,0.000228656,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.62164,1.1373,0.00022218,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.62933,1.13889,0.000271048,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.63528,1.13947,0.000246326,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.64369,1.14078,0.000243267,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.65175,1.14189,0.000256407,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.65772,1.14245,0.000225152,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.66403,1.14376,0.0002645,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.67248,1.14444,0.000243006,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.67813,1.14542,0.000227959,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.68481,1.14638,0.000241822,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.69183,1.1477,0.00033477,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.69989,1.14887,0.000250509,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.70655,1.14989,0.000222915,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.71425,1.15101,0.000250062,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.72056,1.15189,0.000320757,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.72721,1.15333,0.000251285,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.73456,1.15404,0.000264195,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.74086,1.15492,0.000200858,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.74856,1.15625,0.000214529,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.75628,1.15764,0.000238181,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.76364,1.15867,0.000287646,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.76995,1.15901,0.000176627,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.7759,1.16022,0.000220677,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.78255,1.16098,0.000212116,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.78991,1.16232,0.000212755,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.79763,1.16368,0.000286032,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.80535,1.16462,0.000217453,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.81166,1.16539,0.00020734,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.81798,1.16661,0.000257658,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.82534,1.16807,0.00027637,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.832,1.16925,0.000300121,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.83973,1.16944,0.000253511,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.84604,1.17026,0.00024188,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.85411,1.17139,0.000257219,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.86008,1.17242,0.00031295,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.8692,1.1734,0.000264041,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.87479,1.17432,0.00025421,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.88073,1.17566,0.000221403,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.88808,1.17692,0.000231876,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.89474,1.17779,0.000227501,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.90213,1.17847,0.000264711,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.91022,1.17983,0.000228807,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.91616,1.18067,0.00022191,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.92387,1.18204,0.000259594,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.93017,1.18239,0.00024067,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.93823,1.18386,0.000238312,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.94455,1.18469,0.000281233,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.95223,1.18607,0.0002346,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.95784,1.18678,0.000290202,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.96521,1.18758,0.000274081,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.9729,1.18849,0.000225687,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.98095,1.18945,0.00022145,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.98693,1.19115,0.000338202,2.5023,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
5.99325,1.19127,0.000247235,2.5046,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.0013,1.19313,0.000364268,2.5059,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.00727,1.1936,0.000294202,2.5048,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.01428,1.19455,0.000199387,2.5022,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.02163,1.19612,0.000276278,2.4979,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.02826,1.19704,0.000235389,2.4964,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.03491,1.19842,0.000286554,2.4949,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.04192,1.19919,0.000280308,2.4949,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.04893,1.20041,0.000267182,2.4954,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.05595,1.20121,0.000246261,2.4963,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.0633,1.20199,0.000303549,2.4982,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.07136,1.2027,0.000281472,2.4996,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.07767,1.20368,0.000268006,2.5009,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.08399,1.20419,0.000295109,2.5015,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.0931,1.20602,0.000333463,2.5018,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.10011,1.20675,0.000257919,2.5017,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.10609,1.2085,0.000292183,2.5016,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.11204,1.20864,0.000283283,2.5014,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.12012,1.20989,0.000278982,2.5013,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.12607,1.21089,0.000250315,2.5010,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.13273,1.21241,0.000291788,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.14043,1.21327,0.00028844,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.14849,1.21387,0.000278431,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.15411,1.21524,0.00026147,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.16078,1.216,0.000257883,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.16817,1.21753,0.000292116,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.17482,1.21801,0.000299479,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.18218,1.21885,0.000259014,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.19026,1.21993,0.00026109,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.19622,1.2209,0.00027855,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.20461,1.22183,0.000255951,2.4998,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.21158,1.22241,0.000286913,2.4997,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.21859,1.22487,0.000395214,2.4997,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.2242,1.2247,0.000259448,2.4998,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.23122,1.2257,0.00031333,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.23794,1.22655,0.000312314,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.24643,1.22715,0.000238393,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.25311,1.22867,0.000342209,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.26121,1.22897,0.000271424,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.26751,1.23061,0.000264177,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.27449,1.23116,0.000297189,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.28113,1.23207,0.000270223,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.2878,1.23313,0.000270868,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.29482,1.23391,0.000248911,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.30113,1.2349,0.000240899,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.30849,1.23578,0.000251047,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.3169,1.23677,0.000237748,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.32321,1.23811,0.000288468,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.32953,1.23819,0.000297705,2.4998,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.33795,1.23952,0.000280612,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.34355,1.24133,0.0003378,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.35127,1.24185,0.000332582,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.35826,1.2419,0.000245118,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.36423,1.24345,0.000242879,2.4989,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.37267,1.24454,0.00028772,2.4969,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.37969,1.24575,0.000282173,2.4964,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.3867,1.24662,0.000310145,2.4972,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.39267,1.2474,0.000301791,2.4983,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.40071,1.24843,0.000293921,2.5005,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.407,1.24913,0.000292031,2.5021,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.41505,1.24952,0.000242573,2.5033,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.42101,1.25089,0.000257536,2.5037,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.43015,1.25152,0.000217534,2.5036,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.43578,1.25235,0.000243645,2.5032,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.44174,1.25365,0.000273613,2.5026,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.44942,1.25527,0.000345522,2.5019,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.45603,1.25502,0.000245146,2.5008,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.46371,1.25651,0.000284209,2.4997,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.46969,1.25745,0.00025958,2.4994,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.47743,1.25849,0.000307914,2.4990,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.48409,1.25954,0.000258254,2.4989,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.49144,1.26034,0.000229919,2.4990,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.49845,1.26152,0.000263753,2.4991,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.50578,1.26244,0.000320538,2.4993,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.51244,1.26318,0.000279617,2.4994,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.51876,1.26351,0.000258144,2.4997,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.5265,1.26492,0.000320687,2.4998,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.53248,1.26529,0.000203815,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.54125,1.26639,0.000243704,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.54861,1.26711,0.000196878,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.55457,1.26851,0.000343392,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.56049,1.27023,0.000332195,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.56888,1.27016,0.000303634,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.5752,1.27114,0.000300147,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.58151,1.27215,0.000270638,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.58887,1.27366,0.000254709,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.59691,1.27374,0.00024068,2.5004,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.6032,1.27477,0.000275369,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.61054,1.27556,0.000270352,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.61685,1.27629,0.000318304,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.62421,1.27728,0.000295487,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.63226,1.27842,0.000283179,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.63927,1.2797,0.000335483,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.64524,1.28104,0.000300805,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.65294,1.28095,0.000280366,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.66032,1.28137,0.000275956,2.5003,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.66561,1.28295,0.000399302,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.67229,1.28435,0.000293749,2.5001,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.68,1.2849,0.000357979,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.68807,1.2855,0.000249913,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.69401,1.28642,0.000299349,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.70203,1.28678,0.00022756,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.70799,1.2881,0.000318855,2.4998,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.71466,1.28876,0.000248854,2.4999,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.7224,1.28968,0.00032298,2.5000,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.73013,1.29069,0.000307812,2.5002,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.73641,1.29172,0.000301913,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.74269,1.29183,0.000262205,2.5021,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.75076,1.29271,0.000226752,2.5037,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.75813,1.29394,0.000283396,2.5043,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.76622,1.29452,0.000282468,2.5028,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
6.77217,1.29529,0.000244473,2.5006,Moment (emu),7.70,YZGO_BperpC_7.7MG_2.5K_06242026.DAT
