# Intensity Error [-0.5K,K,0] DeltaE [0,0,L] [H,0,0]
#  shape: 67x80x1x1
2.228861e-04 9.099325e-05 4.170004e-01 2.225000e+00 0.000000e+00 5.000000e-01
4.452931e-04 1.285453e-04 4.170004e-01 2.275000e+00 0.000000e+00 5.000000e-01
2.947317e-04 1.042037e-04 4.170004e-01 2.325000e+00 0.000000e+00 5.000000e-01
2.926629e-04 1.034720e-04 4.170004e-01 2.375000e+00 0.000000e+00 5.000000e-01
2.882585e-04 1.019149e-04 4.170004e-01 2.425000e+00 0.000000e+00 5.000000e-01
2.842280e-04 1.004904e-04 4.170004e-01 2.475000e+00 0.000000e+00 5.000000e-01
4.207694e-04 1.214662e-04 4.170004e-01 2.525000e+00 0.000000e+00 5.000000e-01
2.784064e-04 9.843161e-05 4.170004e-01 2.575000e+00 0.000000e+00 5.000000e-01
3.464630e-04 1.095621e-04 4.170004e-01 2.625000e+00 0.000000e+00 5.000000e-01
4.762087e-04 1.272727e-04 4.170004e-01 2.675000e+00 0.000000e+00 5.000000e-01
4.036769e-04 1.165323e-04 4.170004e-01 2.725000e+00 0.000000e+00 5.000000e-01
2.663184e-04 9.415812e-05 4.170004e-01 2.775000e+00 0.000000e+00 5.000000e-01
4.590116e-04 1.226769e-04 4.170004e-01 2.825000e+00 0.000000e+00 5.000000e-01
2.592387e-04 9.165602e-05 4.170004e-01 2.875000e+00 0.000000e+00 5.000000e-01
2.563085e-04 9.061996e-05 4.170004e-01 2.925000e+00 0.000000e+00 5.000000e-01
3.772001e-04 1.088891e-04 4.170004e-01 2.975000e+00 0.000000e+00 5.000000e-01
3.109549e-04 9.833357e-05 4.170004e-01 3.025000e+00 0.000000e+00 5.000000e-01
4.284349e-04 1.145049e-04 4.170004e-01 3.075000e+00 0.000000e+00 5.000000e-01
2.405328e-04 8.504249e-05 4.170004e-01 3.125000e+00 0.000000e+00 5.000000e-01
2.357491e-04 8.334999e-05 4.170004e-01 3.175000e+00 0.000000e+00 5.000000e-01
1.167614e-04 5.838073e-05 4.170004e-01 3.225000e+00 0.000000e+00 5.000000e-01
2.319606e-04 8.201079e-05 4.170004e-01 3.275000e+00 0.000000e+00 5.000000e-01
2.889730e-04 9.138230e-05 4.170004e-01 3.325000e+00 0.000000e+00 5.000000e-01
1.730305e-04 7.063972e-05 4.170004e-01 3.375000e+00 0.000000e+00 5.000000e-01
2.307603e-04 8.158703e-05 4.170004e-01 3.425000e+00 0.000000e+00 5.000000e-01
4.001260e-04 1.069401e-04 4.170004e-01 3.475000e+00 0.000000e+00 5.000000e-01
1.727325e-04 7.051936e-05 4.170004e-01 3.525000e+00 0.000000e+00 5.000000e-01
3.435113e-04 9.916544e-05 4.170004e-01 3.575000e+00 0.000000e+00 5.000000e-01
3.388127e-04 9.781060e-05 4.170004e-01 3.625000e+00 0.000000e+00 5.000000e-01
3.875514e-04 1.035794e-04 4.170004e-01 3.675000e+00 0.000000e+00 5.000000e-01
2.691676e-04 8.512061e-05 4.170004e-01 3.725000e+00 0.000000e+00 5.000000e-01
6.798735e-04 1.333384e-04 4.170004e-01 3.775000e+00 0.000000e+00 5.000000e-01
1.983328e-04 7.012545e-05 4.170004e-01 3.825000e+00 0.000000e+00 5.000000e-01
4.241599e-04 9.997816e-05 4.170004e-01 3.875000e+00 0.000000e+00 5.000000e-01
6.583816e-04 1.202078e-04 4.170004e-01 3.925000e+00 0.000000e+00 5.000000e-01
5.337794e-04 1.046879e-04 4.170004e-01 3.975000e+00 0.000000e+00 5.000000e-01
3.529711e-01 4.119947e-03 4.370004e-01 2.500000e-02 0.000000e+00 5.000000e-01
2.057833e-01 3.109378e-03 4.370004e-01 7.500000e-02 0.000000e+00 5.000000e-01
6.390244e-02 1.728990e-03 4.370004e-01 1.250000e-01 0.000000e+00 5.000000e-01
3.109875e-02 1.221676e-03 4.370004e-01 1.750000e-01 0.000000e+00 5.000000e-01
2.132473e-02 9.986232e-04 4.370004e-01 2.250000e-01 0.000000e+00 5.000000e-01
1.272976e-02 7.805126e-04 4.370004e-01 2.750000e-01 0.000000e+00 5.000000e-01
7.839958e-03 6.084996e-04 4.370004e-01 3.250000e-01 0.000000e+00 5.000000e-01
7.408429e-03 5.893839e-04 4.370004e-01 3.750000e-01 0.000000e+00 5.000000e-01
7.826451e-03 6.149049e-04 4.370004e-01 4.250000e-01 0.000000e+00 5.000000e-01
6.727072e-03 5.605901e-04 4.370004e-01 4.750000e-01 0.000000e+00 5.000000e-01
6.439414e-03 5.562813e-04 4.370004e-01 5.250000e-01 0.000000e+00 5.000000e-01
6.768427e-03 5.601598e-04 4.370004e-01 5.750000e-01 0.000000e+00 5.000000e-01
5.926501e-03 5.238343e-04 4.370004e-01 6.250000e-01 0.000000e+00 5.000000e-01
6.169454e-03 5.329606e-04 4.370004e-01 6.750000e-01 0.000000e+00 5.000000e-01
5.723906e-03 5.099267e-04 4.370004e-01 7.250000e-01 0.000000e+00 5.000000e-01
6.185401e-03 5.303946e-04 4.370004e-01 7.750000e-01 0.000000e+00 5.000000e-01
5.382361e-03 4.954871e-04 4.370004e-01 8.250000e-01 0.000000e+00 5.000000e-01
4.041747e-03 4.260385e-04 4.370004e-01 8.750000e-01 0.000000e+00 5.000000e-01
3.826014e-03 4.174531e-04 4.370004e-01 9.250000e-01 0.000000e+00 5.000000e-01
4.088012e-03 4.262055e-04 4.370004e-01 9.750000e-01 0.000000e+00 5.000000e-01
3.356221e-03 3.901536e-04 4.370004e-01 1.025000e+00 0.000000e+00 5.000000e-01
2.293844e-03 3.180994e-04 4.370004e-01 1.075000e+00 0.000000e+00 5.000000e-01
3.217420e-03 3.791771e-04 4.370004e-01 1.125000e+00 0.000000e+00 5.000000e-01
3.108268e-03 3.715099e-04 4.370004e-01 1.175000e+00 0.000000e+00 5.000000e-01
1.647952e-03 2.673338e-04 4.370004e-01 1.225000e+00 0.000000e+00 5.000000e-01
1.730753e-03 2.736566e-04 4.370004e-01 1.275000e+00 0.000000e+00 5.000000e-01
1.532480e-03 2.554139e-04 4.370004e-01 1.325000e+00 0.000000e+00 5.000000e-01
1.971511e-03 2.906841e-04 4.370004e-01 1.375000e+00 0.000000e+00 5.000000e-01
1.349997e-03 2.386486e-04 4.370004e-01 1.425000e+00 0.000000e+00 5.000000e-01
1.697092e-03 2.683344e-04 4.370004e-01 1.475000e+00 0.000000e+00 5.000000e-01
1.097350e-03 2.152086e-04 4.370004e-01 1.525000e+00 0.000000e+00 5.000000e-01
7.554075e-04 1.780516e-04 4.370004e-01 1.575000e+00 0.000000e+00 5.000000e-01
1.002876e-03 2.047116e-04 4.370004e-01 1.625000e+00 0.000000e+00 5.000000e-01
7.519418e-04 1.772347e-04 4.370004e-01 1.675000e+00 0.000000e+00 5.000000e-01
9.744174e-04 1.989027e-04 4.370004e-01 1.725000e+00 0.000000e+00 5.000000e-01
9.694865e-04 1.978963e-04 4.370004e-01 1.775000e+00 0.000000e+00 5.000000e-01
8.861761e-04 1.889338e-04 4.370004e-01 1.825000e+00 0.000000e+00 5.000000e-01
1.116149e-03 2.109328e-04 4.370004e-01 1.875000e+00 0.000000e+00 5.000000e-01
1.431486e-03 2.385816e-04 4.370004e-01 1.925000e+00 0.000000e+00 5.000000e-01
1.504197e-03 2.440137e-04 4.370004e-01 1.975000e+00 0.000000e+00 5.000000e-01
1.585749e-03 2.507296e-04 4.370004e-01 2.025000e+00 0.000000e+00 5.000000e-01
8.534625e-04 1.819594e-04 4.370004e-01 2.075000e+00 0.000000e+00 5.000000e-01
9.216464e-04 1.881311e-04 4.370004e-01 2.125000e+00 0.000000e+00 5.000000e-01
3.792798e-04 1.199392e-04 4.370004e-01 2.175000e+00 0.000000e+00 5.000000e-01
2.266977e-04 9.254904e-05 4.370004e-01 2.225000e+00 0.000000e+00 5.000000e-01
2.988179e-04 1.056481e-04 4.370004e-01 2.275000e+00 0.000000e+00 5.000000e-01
2.242169e-04 9.153679e-05 4.370004e-01 2.325000e+00 0.000000e+00 5.000000e-01
2.203481e-04 8.995675e-05 4.370004e-01 2.375000e+00 0.000000e+00 5.000000e-01
2.924060e-04 1.033814e-04 4.370004e-01 2.425000e+00 0.000000e+00 5.000000e-01
3.586250e-04 1.134076e-04 4.370004e-01 2.475000e+00 0.000000e+00 5.000000e-01
1.428150e-04 7.140776e-05 4.370004e-01 2.525000e+00 0.000000e+00 5.000000e-01
2.112708e-04 8.625161e-05 4.370004e-01 2.575000e+00 0.000000e+00 5.000000e-01
3.497003e-04 1.105855e-04 4.370004e-01 2.625000e+00 0.000000e+00 5.000000e-01
4.136816e-04 1.194201e-04 4.370004e-01 2.675000e+00 0.000000e+00 5.000000e-01
6.810413e-05 4.815689e-05 4.370004e-01 2.725000e+00 0.000000e+00 5.000000e-01
3.376871e-04 1.067865e-04 4.370004e-01 2.775000e+00 0.000000e+00 5.000000e-01
2.663341e-04 9.416342e-05 4.370004e-01 2.825000e+00 0.000000e+00 5.000000e-01
1.318886e-04 6.594441e-05 4.370004e-01 2.875000e+00 0.000000e+00 5.000000e-01
3.883872e-04 1.121184e-04 4.370004e-01 2.925000e+00 0.000000e+00 5.000000e-01
3.818577e-04 1.102335e-04 4.370004e-01 2.975000e+00 0.000000e+00 5.000000e-01
4.418618e-04 1.180935e-04 4.370004e-01 3.025000e+00 0.000000e+00 5.000000e-01
2.486944e-04 8.792749e-05 4.370004e-01 3.075000e+00 0.000000e+00 5.000000e-01
5.524640e-04 1.302186e-04 4.370004e-01 3.125000e+00 0.000000e+00 5.000000e-01
2.446523e-04 8.649911e-05 4.370004e-01 3.175000e+00 0.000000e+00 5.000000e-01
4.260624e-04 1.138713e-04 4.370004e-01 3.225000e+00 0.000000e+00 5.000000e-01
3.661236e-04 1.056924e-04 4.370004e-01 3.275000e+00 0.000000e+00 5.000000e-01
3.642693e-04 1.051566e-04 4.370004e-01 3.325000e+00 0.000000e+00 5.000000e-01
4.265198e-04 1.139933e-04 4.370004e-01 3.375000e+00 0.000000e+00 5.000000e-01
1.213568e-04 6.067845e-05 4.370004e-01 3.425000e+00 0.000000e+00 5.000000e-01
4.873937e-04 1.218491e-04 4.370004e-01 3.475000e+00 0.000000e+00 5.000000e-01
3.014169e-04 9.531782e-05 4.370004e-01 3.525000e+00 0.000000e+00 5.000000e-01
2.944951e-04 9.312863e-05 4.370004e-01 3.575000e+00 0.000000e+00 5.000000e-01
2.294472e-04 8.112194e-05 4.370004e-01 3.625000e+00 0.000000e+00 5.000000e-01
5.620461e-04 1.256808e-04 4.370004e-01 3.675000e+00 0.000000e+00 5.000000e-01
3.259347e-04 9.409210e-05 4.370004e-01 3.725000e+00 0.000000e+00 5.000000e-01
3.104681e-04 8.962671e-05 4.370004e-01 3.775000e+00 0.000000e+00 5.000000e-01
4.403786e-04 1.038017e-04 4.370004e-01 3.825000e+00 0.000000e+00 5.000000e-01
3.701693e-04 9.254621e-05 4.370004e-01 3.875000e+00 0.000000e+00 5.000000e-01
5.183470e-04 1.058132e-04 4.370004e-01 3.925000e+00 0.000000e+00 5.000000e-01
4.446342e-04 9.480340e-05 4.370004e-01 3.975000e+00 0.000000e+00 5.000000e-01
3.463418e-01 4.054184e-03 4.570004e-01 2.500000e-02 0.000000e+00 5.000000e-01
2.011360e-01 3.094038e-03 4.570004e-01 7.500000e-02 0.000000e+00 5.000000e-01
6.688140e-02 1.790042e-03 4.570004e-01 1.250000e-01 0.000000e+00 5.000000e-01
3.005677e-02 1.193708e-03 4.570004e-01 1.750000e-01 0.000000e+00 5.000000e-01
1.940896e-02 9.632515e-04 4.570004e-01 2.250000e-01 0.000000e+00 5.000000e-01
1.085582e-02 7.221194e-04 4.570004e-01 2.750000e-01 0.000000e+00 5.000000e-01
8.129767e-03 6.198896e-04 4.570004e-01 3.250000e-01 0.000000e+00 5.000000e-01
7.493587e-03 6.038514e-04 4.570004e-01 3.750000e-01 0.000000e+00 5.000000e-01
8.581958e-03 6.361380e-04 4.570004e-01 4.250000e-01 0.000000e+00 5.000000e-01
6.539440e-03 5.566748e-04 4.570004e-01 4.750000e-01 0.000000e+00 5.000000e-01
6.436048e-03 5.601869e-04 4.570004e-01 5.250000e-01 0.000000e+00 5.000000e-01
5.500052e-03 5.063216e-04 4.570004e-01 5.750000e-01 0.000000e+00 5.000000e-01
6.684078e-03 5.649085e-04 4.570004e-01 6.250000e-01 0.000000e+00 5.000000e-01
5.705045e-03 5.123290e-04 4.570004e-01 6.750000e-01 0.000000e+00 5.000000e-01
5.471679e-03 4.994944e-04 4.570004e-01 7.250000e-01 0.000000e+00 5.000000e-01
4.557860e-03 4.604143e-04 4.570004e-01 7.750000e-01 0.000000e+00 5.000000e-01
4.657682e-03 4.611799e-04 4.570004e-01 8.250000e-01 0.000000e+00 5.000000e-01
4.012013e-03 4.276827e-04 4.570004e-01 8.750000e-01 0.000000e+00 5.000000e-01
4.889149e-03 4.748770e-04 4.570004e-01 9.250000e-01 0.000000e+00 5.000000e-01
3.853926e-03 4.155802e-04 4.570004e-01 9.750000e-01 0.000000e+00 5.000000e-01
3.841857e-03 4.191817e-04 4.570004e-01 1.025000e+00 0.000000e+00 5.000000e-01
2.154407e-03 3.109624e-04 4.570004e-01 1.075000e+00 0.000000e+00 5.000000e-01
2.646265e-03 3.474722e-04 4.570004e-01 1.125000e+00 0.000000e+00 5.000000e-01
2.119999e-03 3.059960e-04 4.570004e-01 1.175000e+00 0.000000e+00 5.000000e-01
2.245048e-03 3.174982e-04 4.570004e-01 1.225000e+00 0.000000e+00 5.000000e-01
1.293992e-03 2.362500e-04 4.570004e-01 1.275000e+00 0.000000e+00 5.000000e-01
1.482183e-03 2.541929e-04 4.570004e-01 1.325000e+00 0.000000e+00 5.000000e-01
1.630720e-03 2.645382e-04 4.570004e-01 1.375000e+00 0.000000e+00 5.000000e-01
1.805992e-03 2.786712e-04 4.570004e-01 1.425000e+00 0.000000e+00 5.000000e-01
1.115967e-03 2.188596e-04 4.570004e-01 1.475000e+00 0.000000e+00 5.000000e-01
1.018866e-03 2.079756e-04 4.570004e-01 1.525000e+00 0.000000e+00 5.000000e-01
7.719556e-04 1.819522e-04 4.570004e-01 1.575000e+00 0.000000e+00 5.000000e-01
1.013075e-03 2.067936e-04 4.570004e-01 1.625000e+00 0.000000e+00 5.000000e-01
8.364565e-04 1.870379e-04 4.570004e-01 1.675000e+00 0.000000e+00 5.000000e-01
1.168765e-03 2.208764e-04 4.570004e-01 1.725000e+00 0.000000e+00 5.000000e-01
8.926661e-04 1.903173e-04 4.570004e-01 1.775000e+00 0.000000e+00 5.000000e-01
7.315764e-04 1.724349e-04 4.570004e-01 1.825000e+00 0.000000e+00 5.000000e-01
1.296803e-03 2.292450e-04 4.570004e-01 1.875000e+00 0.000000e+00 5.000000e-01
8.020462e-04 1.793436e-04 4.570004e-01 1.925000e+00 0.000000e+00 5.000000e-01
1.364982e-03 2.340933e-04 4.570004e-01 1.975000e+00 0.000000e+00 5.000000e-01
1.432375e-03 2.387301e-04 4.570004e-01 2.025000e+00 0.000000e+00 5.000000e-01
9.461156e-04 1.931257e-04 4.570004e-01 2.075000e+00 0.000000e+00 5.000000e-01
9.283312e-04 1.894955e-04 4.570004e-01 2.125000e+00 0.000000e+00 5.000000e-01
3.091004e-04 1.092837e-04 4.570004e-01 2.175000e+00 0.000000e+00 5.000000e-01
2.285951e-04 9.332382e-05 4.570004e-01 2.225000e+00 0.000000e+00 5.000000e-01
5.310568e-04 1.419316e-04 4.570004e-01 2.275000e+00 0.000000e+00 5.000000e-01
5.995844e-04 1.498968e-04 4.570004e-01 2.325000e+00 0.000000e+00 5.000000e-01
2.986157e-04 1.055770e-04 4.570004e-01 2.375000e+00 0.000000e+00 5.000000e-01
2.951126e-04 1.043385e-04 4.570004e-01 2.425000e+00 0.000000e+00 5.000000e-01
5.104645e-04 1.364282e-04 4.570004e-01 2.475000e+00 0.000000e+00 5.000000e-01
2.884341e-04 1.019772e-04 4.570004e-01 2.525000e+00 0.000000e+00 5.000000e-01
4.275482e-04 1.234236e-04 4.570004e-01 2.575000e+00 0.000000e+00 5.000000e-01
1.415487e-04 7.077438e-05 4.570004e-01 2.625000e+00 0.000000e+00 5.000000e-01
1.408969e-04 7.044848e-05 4.570004e-01 2.675000e+00 0.000000e+00 5.000000e-01
8.281164e-04 1.690393e-04 4.570004e-01 2.725000e+00 0.000000e+00 5.000000e-01
2.053884e-04 8.385002e-05 4.570004e-01 2.775000e+00 0.000000e+00 5.000000e-01
4.030631e-04 1.163556e-04 4.570004e-01 2.825000e+00 0.000000e+00 5.000000e-01
4.674121e-04 1.249217e-04 4.570004e-01 2.875000e+00 0.000000e+00 5.000000e-01
2.625475e-04 9.282467e-05 4.570004e-01 2.925000e+00 0.000000e+00 5.000000e-01
3.890724e-04 1.123166e-04 4.570004e-01 2.975000e+00 0.000000e+00 5.000000e-01
5.115997e-04 1.279016e-04 4.570004e-01 3.025000e+00 0.000000e+00 5.000000e-01
3.194879e-04 1.010320e-04 4.570004e-01 3.075000e+00 0.000000e+00 5.000000e-01
1.908412e-04 7.791063e-05 4.570004e-01 3.125000e+00 0.000000e+00 5.000000e-01
2.548090e-04 9.008910e-05 4.570004e-01 3.175000e+00 0.000000e+00 5.000000e-01
3.212801e-04 1.015980e-04 4.570004e-01 3.225000e+00 0.000000e+00 5.000000e-01
2.566150e-04 9.072805e-05 4.570004e-01 3.275000e+00 0.000000e+00 5.000000e-01
2.571446e-04 9.091601e-05 4.570004e-01 3.325000e+00 0.000000e+00 5.000000e-01
2.568308e-04 9.080505e-05 4.570004e-01 3.375000e+00 0.000000e+00 5.000000e-01
3.196614e-04 1.010862e-04 4.570004e-01 3.425000e+00 0.000000e+00 5.000000e-01
1.242119e-04 6.210597e-05 4.570004e-01 3.475000e+00 0.000000e+00 5.000000e-01
6.061242e-05 4.285945e-05 4.570004e-01 3.525000e+00 0.000000e+00 5.000000e-01
3.596368e-04 1.038212e-04 4.570004e-01 3.575000e+00 0.000000e+00 5.000000e-01
1.757601e-04 7.175384e-05 4.570004e-01 3.625000e+00 0.000000e+00 5.000000e-01
3.394438e-04 9.799151e-05 4.570004e-01 3.675000e+00 0.000000e+00 5.000000e-01
5.342167e-04 1.194577e-04 4.570004e-01 3.725000e+00 0.000000e+00 5.000000e-01
4.556494e-04 1.073998e-04 4.570004e-01 3.775000e+00 0.000000e+00 5.000000e-01
3.829468e-04 9.574073e-05 4.570004e-01 3.825000e+00 0.000000e+00 5.000000e-01
3.613114e-04 9.032986e-05 4.570004e-01 3.875000e+00 0.000000e+00 5.000000e-01
5.887018e-04 1.112588e-04 4.570004e-01 3.925000e+00 0.000000e+00 5.000000e-01
4.357796e-04 9.291652e-05 4.570004e-01 3.975000e+00 0.000000e+00 5.000000e-01
3.604277e-01 4.181424e-03 4.770004e-01 2.500000e-02 0.000000e+00 5.000000e-01
1.965579e-01 3.081015e-03 4.770004e-01 7.500000e-02 0.000000e+00 5.000000e-01
6.779154e-02 1.797737e-03 4.770004e-01 1.250000e-01 0.000000e+00 5.000000e-01
3.326845e-02 1.270197e-03 4.770004e-01 1.750000e-01 0.000000e+00 5.000000e-01
2.373494e-02 1.070055e-03 4.770004e-01 2.250000e-01 0.000000e+00 5.000000e-01
1.401160e-02 8.144085e-04 4.770004e-01 2.750000e-01 0.000000e+00 5.000000e-01
6.605135e-03 5.663864e-04 4.770004e-01 3.250000e-01 0.000000e+00 5.000000e-01
7.843609e-03 6.162529e-04 4.770004e-01 3.750000e-01 0.000000e+00 5.000000e-01
7.073386e-03 5.775403e-04 4.770004e-01 4.250000e-01 0.000000e+00 5.000000e-01
6.099009e-03 5.477080e-04 4.770004e-01 4.750000e-01 0.000000e+00 5.000000e-01
6.803059e-03 5.709007e-04 4.770004e-01 5.250000e-01 0.000000e+00 5.000000e-01
5.078585e-03 4.886878e-04 4.770004e-01 5.750000e-01 0.000000e+00 5.000000e-01
5.407531e-03 5.109643e-04 4.770004e-01 6.250000e-01 0.000000e+00 5.000000e-01
5.387208e-03 5.001903e-04 4.770004e-01 6.750000e-01 0.000000e+00 5.000000e-01
5.079705e-03 4.887954e-04 4.770004e-01 7.250000e-01 0.000000e+00 5.000000e-01
6.044962e-03 5.301791e-04 4.770004e-01 7.750000e-01 0.000000e+00 5.000000e-01
4.672400e-03 4.626374e-04 4.770004e-01 8.250000e-01 0.000000e+00 5.000000e-01
5.831599e-03 5.236939e-04 4.770004e-01 8.750000e-01 0.000000e+00 5.000000e-01
4.043822e-03 4.310736e-04 4.770004e-01 9.250000e-01 0.000000e+00 5.000000e-01
3.762331e-03 4.154806e-04 4.770004e-01 9.750000e-01 0.000000e+00 5.000000e-01
4.438496e-03 4.530029e-04 4.770004e-01 1.025000e+00 0.000000e+00 5.000000e-01
3.173019e-03 3.792491e-04 4.770004e-01 1.075000e+00 0.000000e+00 5.000000e-01
2.206918e-03 3.185415e-04 4.770004e-01 1.125000e+00 0.000000e+00 5.000000e-01
2.705354e-03 3.492605e-04 4.770004e-01 1.175000e+00 0.000000e+00 5.000000e-01
2.414401e-03 3.285591e-04 4.770004e-01 1.225000e+00 0.000000e+00 5.000000e-01
1.945288e-03 2.932637e-04 4.770004e-01 1.275000e+00 0.000000e+00 5.000000e-01
2.719133e-03 3.453311e-04 4.770004e-01 1.325000e+00 0.000000e+00 5.000000e-01
9.512409e-04 2.028058e-04 4.770004e-01 1.375000e+00 0.000000e+00 5.000000e-01
6.137873e-04 1.640417e-04 4.770004e-01 1.425000e+00 0.000000e+00 5.000000e-01
1.976962e-03 2.914878e-04 4.770004e-01 1.475000e+00 0.000000e+00 5.000000e-01
1.571792e-03 2.619659e-04 4.770004e-01 1.525000e+00 0.000000e+00 5.000000e-01
6.811896e-04 1.702980e-04 4.770004e-01 1.575000e+00 0.000000e+00 5.000000e-01
6.902491e-04 1.725624e-04 4.770004e-01 1.625000e+00 0.000000e+00 5.000000e-01
1.012625e-03 2.067015e-04 4.770004e-01 1.675000e+00 0.000000e+00 5.000000e-01
6.701537e-04 1.675389e-04 4.770004e-01 1.725000e+00 0.000000e+00 5.000000e-01
4.996995e-04 1.442509e-04 4.770004e-01 1.775000e+00 0.000000e+00 5.000000e-01
6.531635e-04 1.632913e-04 4.770004e-01 1.825000e+00 0.000000e+00 5.000000e-01
9.033594e-04 1.925976e-04 4.770004e-01 1.875000e+00 0.000000e+00 5.000000e-01
1.224144e-03 2.234982e-04 4.770004e-01 1.925000e+00 0.000000e+00 5.000000e-01
1.126186e-03 2.128299e-04 4.770004e-01 1.975000e+00 0.000000e+00 5.000000e-01
1.053395e-03 2.065881e-04 4.770004e-01 2.025000e+00 0.000000e+00 5.000000e-01
8.727985e-04 1.860821e-04 4.770004e-01 2.075000e+00 0.000000e+00 5.000000e-01
3.154725e-04 1.115371e-04 4.770004e-01 2.125000e+00 0.000000e+00 5.000000e-01
6.242493e-04 1.560631e-04 4.770004e-01 2.175000e+00 0.000000e+00 5.000000e-01
5.404005e-04 1.444283e-04 4.770004e-01 2.225000e+00 0.000000e+00 5.000000e-01
3.843013e-04 1.215273e-04 4.770004e-01 2.275000e+00 0.000000e+00 5.000000e-01
6.063218e-04 1.515813e-04 4.770004e-01 2.325000e+00 0.000000e+00 5.000000e-01
3.785844e-04 1.197191e-04 4.770004e-01 2.375000e+00 0.000000e+00 5.000000e-01
3.710445e-04 1.173352e-04 4.770004e-01 2.425000e+00 0.000000e+00 5.000000e-01
1.482232e-04 7.411160e-05 4.770004e-01 2.475000e+00 0.000000e+00 5.000000e-01
3.654616e-04 1.155698e-04 4.770004e-01 2.525000e+00 0.000000e+00 5.000000e-01
1.445549e-04 7.227839e-05 4.770004e-01 2.575000e+00 0.000000e+00 5.000000e-01
4.308792e-04 1.243846e-04 4.770004e-01 2.625000e+00 0.000000e+00 5.000000e-01
2.830393e-04 1.000696e-04 4.770004e-01 2.675000e+00 0.000000e+00 5.000000e-01
3.484916e-04 1.102036e-04 4.770004e-01 2.725000e+00 0.000000e+00 5.000000e-01
3.454184e-04 1.092318e-04 4.770004e-01 2.775000e+00 0.000000e+00 5.000000e-01
4.801616e-04 1.283301e-04 4.770004e-01 2.825000e+00 0.000000e+00 5.000000e-01
2.017960e-04 8.238349e-05 4.770004e-01 2.875000e+00 0.000000e+00 5.000000e-01
6.686972e-05 4.728403e-05 4.770004e-01 2.925000e+00 0.000000e+00 5.000000e-01
3.329980e-04 1.053041e-04 4.770004e-01 2.975000e+00 0.000000e+00 5.000000e-01
2.671959e-04 9.446843e-05 4.770004e-01 3.025000e+00 0.000000e+00 5.000000e-01
4.012906e-04 1.158436e-04 4.770004e-01 3.075000e+00 0.000000e+00 5.000000e-01
2.674531e-04 9.455904e-05 4.770004e-01 3.125000e+00 0.000000e+00 5.000000e-01
6.756840e-05 4.777807e-05 4.770004e-01 3.175000e+00 0.000000e+00 5.000000e-01
2.710872e-04 9.584498e-05 4.770004e-01 3.225000e+00 0.000000e+00 5.000000e-01
3.375473e-04 1.067425e-04 4.770004e-01 3.275000e+00 0.000000e+00 5.000000e-01
1.333988e-04 6.669960e-05 4.770004e-01 3.325000e+00 0.000000e+00 5.000000e-01
2.637438e-04 9.324875e-05 4.770004e-01 3.375000e+00 0.000000e+00 5.000000e-01
1.943380e-04 7.934029e-05 4.770004e-01 3.425000e+00 0.000000e+00 5.000000e-01
6.979423e-04 1.488067e-04 4.770004e-01 3.475000e+00 0.000000e+00 5.000000e-01
4.373274e-04 1.168828e-04 4.770004e-01 3.525000e+00 0.000000e+00 5.000000e-01
1.824034e-04 7.446639e-05 4.770004e-01 3.575000e+00 0.000000e+00 5.000000e-01
2.311792e-04 8.173750e-05 4.770004e-01 3.625000e+00 0.000000e+00 5.000000e-01
1.101719e-04 5.508619e-05 4.770004e-01 3.675000e+00 0.000000e+00 5.000000e-01
2.622600e-04 8.293484e-05 4.770004e-01 3.725000e+00 0.000000e+00 5.000000e-01
3.458466e-04 9.243530e-05 4.770004e-01 3.775000e+00 0.000000e+00 5.000000e-01
4.164678e-04 9.816595e-05 4.770004e-01 3.825000e+00 0.000000e+00 5.000000e-01
5.204220e-04 1.062367e-04 4.770004e-01 3.875000e+00 0.000000e+00 5.000000e-01
4.562521e-04 9.727713e-05 4.770004e-01 3.925000e+00 0.000000e+00 5.000000e-01
4.834328e-04 9.868614e-05 4.770004e-01 3.975000e+00 0.000000e+00 5.000000e-01
3.645982e-01 4.241813e-03 4.970004e-01 2.500000e-02 0.000000e+00 5.000000e-01
2.034144e-01 3.128345e-03 4.970004e-01 7.500000e-02 0.000000e+00 5.000000e-01
6.263935e-02 1.750825e-03 4.970004e-01 1.250000e-01 0.000000e+00 5.000000e-01
3.155452e-02 1.237672e-03 4.970004e-01 1.750000e-01 0.000000e+00 5.000000e-01
2.320494e-02 1.054771e-03 4.970004e-01 2.250000e-01 0.000000e+00 5.000000e-01
1.131933e-02 7.431511e-04 4.970004e-01 2.750000e-01 0.000000e+00 5.000000e-01
8.434847e-03 6.394449e-04 4.970004e-01 3.250000e-01 0.000000e+00 5.000000e-01
7.548795e-03 6.005505e-04 4.970004e-01 3.750000e-01 0.000000e+00 5.000000e-01
5.830858e-03 5.367747e-04 4.970004e-01 4.250000e-01 0.000000e+00 5.000000e-01
6.821422e-03 5.765163e-04 4.970004e-01 4.750000e-01 0.000000e+00 5.000000e-01
6.453303e-03 5.533669e-04 4.970004e-01 5.250000e-01 0.000000e+00 5.000000e-01
